"project","year","ship","trip","haul","time1","time2","lat.l","lon.l","lat.v","lon.v","latN1","lonW1","latN2","lonW2","depth1","depth2","stationType","val","speed","doors","dist","sweptarea","bottomT","gearID","stratum1","stratum2","fixpos","id","id.2","idp","depth","Stratum2","npos","wpos","div","id_str","stratum"
"GHLW",2007,"PA",6,24,"2007-09-22","2007-09-22 14:19:00",64.2170999908447,57.0794000005722,64.2243000030518,57.0738000011444,64.3618333180745,57.132333334287,64.3738333384196,57.1230000019074,790,793,"B","A",2.96666669845581,148,1.40696302256772,0.0438100145967138,4.40000009536743,"ALF3","1C","0601-0800","JG00412","2007_24","2007_6_PA_24","2007_GHLW",791.5,8,64.3678333282471,57.1276666680972,"1C","1C_8",20
"GHLW",2007,"PA",6,25,"2007-09-22","2007-09-22 16:20:00",64.2927000045776,57.2011000061035,64.3067000007629,57.2012999916077,64.4878333409627,57.3351666768392,64.5111666679382,57.3354999860128,832,834,"B","A",2.90000004768372,148.4,2.59340247297851,0.0809006714640701,4.30000019073486,"ALF3","1C","0801-1000","JG00303","2007_25","2007_6_PA_25","2007_GHLW",833,10,64.4995000044505,57.335333331426,"1C","1C_10",21
"GHLW",2007,"PA",6,26,"2007-09-22","2007-09-22 17:58:00",64.3888999938965,57.1388000011444,64.3958000183106,57.1356000041962,64.6481666564941,57.2313333352407,64.6596666971842,57.2260000069936,817,818,"B","A",2.73333334922791,147.333333333333,1.30337566113551,0.0404611251071835,4.11999988555908,"ALF3","1C","0801-1000","JJ00410","2007_26","2007_6_PA_26","2007_GHLW",817.5,10,64.6539166768391,57.2286666711172,"1C","1C_10",21
"GHLW",2007,"PA",6,27,"2007-09-22","2007-09-22 20:10:00",64.4949000167847,57.2228000068665,64.5077000045776,57.2361000061035,64.8248333613078,57.3713333447774,64.8461666742961,57.3935000101725,778,783,"B","A",2.81999998092651,149,2.59148622877606,0.0810616892361151,4.30000019073486,"ALF3","1C","0601-0800","JK00309","2007_27","2007_6_PA_27","2007_GHLW",780.5,8,64.8355000178019,57.382416677475,"1C","1C_8",20
"GHLW",2007,"PA",6,28,"2007-09-23","2007-09-23 00:37:00",64.3124300003052,56.1663299942017,64.2999900054932,56.1432800006866,64.5207166671753,56.2772166570028,64.4999833424886,56.2388000011444,821,837,"B","A",3.04000000953674,144.760000610352,2.94632588345509,0.0903871500019224,4.19999980926514,"ALF3","1C","0801-1000","JH00712","2007_28","2007_6_PA_28","2007_GHLW",829,10,64.5103500048319,56.2580083290736,"1C","1C_10",21
"GHLW",2007,"PA",6,29,"2007-09-23","2007-09-23 02:25:00",64.2297500038147,56.0342499995232,64.2015999984741,56.0221000003815,64.3829166730245,56.0570833325386,64.3359999974569,56.0368333339691,919,923,"B","A",2.64000000953674,139.520001220703,5.30396524770222,0.158768048009667,4.30000019073486,"ALF3","1C","0801-1000","JG00812","2007_29","2007_6_PA_29","2007_GHLW",921,10,64.3594583352407,56.0469583332539,"1C","1C_10",21
"GHLW",2007,"PA",6,33,"2007-09-23","2007-09-23 09:50:00",63.552799987793,56.0398000001907,63.5386999893189,56.0415000009537,63.9213333129883,56.0663333336512,63.8978333155314,56.0691666682561,882,898,"B","A",2.85000002384186,135.5,2.61482837327081,0.0767792055243509,4.19999980926514,"ALF3","1D","0801-1000","JB00809","2007_33","2007_6_PA_33","2007_GHLW",890,10,63.9095833142598,56.0677500009537,"1D","1D_10",27
"GHLW",2007,"PA",6,34,"2007-09-23","2007-09-23 12:14:00",64.0370000004768,55.4906000137329,64.05,55.504700012207,64.0616666674614,55.8176666895548,64.0833333333333,55.8411666870117,951,957,"B","A",2.88000001907349,146.6,2.66474042218862,0.0824449368701782,4.30000019073486,"ALF3","1D","0801-1000","JD00909","2007_34","2007_6_PA_34","2007_GHLW",954,10,64.0725000003974,55.8294166882832,"1D","1D_10",27
"GHLW",2007,"PA",6,35,"2007-09-23","2007-09-23 14:40:00",64.030150001049,55.249640007019,64.018899999857,55.23,64.0502500017484,55.4160666783651,64.0314999997616,55.3833333333333,1115,1126,"B","A",2.9,150.8,2.62170705406431,0.0826771049741503,4.30000019073486,"ALF3","1D","1001-1200","JD01108","2007_35","2007_6_PA_35","2007_GHLW",1120.5,12,64.040875000755,55.3997000058492,"1D","1D_12",28
"GHLW",2007,"PA",6,36,"2007-09-23","2007-09-23 17:25:00",63.579700012207,55.0345000004768,63.5925999832153,55.0397000002861,63.9661666870117,55.0575000007947,63.9876666386922,55.0661666671435,1210,1224,"B","A",2.92499995231628,150.75,2.42611691837199,0.0764918272608913,4.19999980926514,"ALF3","1D","1201-1400","JA01207","2007_36","2007_6_PA_36","2007_GHLW",1217,14,63.9769166628519,55.0618333339691,"1D","1D_14",29
"GHLW",2007,"PA",6,37,"2007-09-23","2007-09-23 20:29:00",64.0332999992371,54.5497999954224,64.0411999988556,54.5479999923706,64.0554999987284,54.9163333257039,64.0686666647593,54.9133333206177,1159,1170,"B","A",2.90000001589457,137.666666666667,1.47050432199734,0.0436308435698757,4.19999980926514,"ALF3","1D","1001-1200","JD01311","2007_37","2007_6_PA_37","2007_GHLW",1164.5,12,64.0620833317438,54.9148333231608,"1D","1D_12",28
"GHLW",2007,"PA",6,39,"2007-09-24","2007-09-24 02:26:00",64.1669199943542,55.2620700073242,64.1613999938965,55.2477199935913,64.2781999905904,55.4367833455404,64.2689999898275,55.4128666559855,1101,1103,"B","A",2.80000003178914,157.666666666667,1.54139154345048,0.0501116666719373,3.63000011444092,"ALF3","1C","1001-1200","JF01107","2007_39","2007_6_PA_39","2007_GHLW",1102,12,64.273599990209,55.424825000763,"1C","1C_12",22
"GHLW",2007,"PA",6,41,"2007-09-24","2007-09-24 06:35:00",64.2501000022888,55.1046599960327,64.246219997406,55.0894799995422,64.416833337148,55.1744333267212,64.4103666623433,55.1491333325704,925,938,"B","b",2.86666663487752,128.566665649414,1.4107038814949,0.0400336128737644,3.91000008583069,"ALF3","1C","0801-1000","JF01201","2007_41","2007_6_PA_41","2007_GHLW",931.5,10,64.4135999997457,55.1617833296458,"1C","1C_10",21
"GHLW",2007,"PA",6,114,"2007-10-06","2007-10-06 04:58:00",65.1146500015259,56.2644300079346,65.1002799987793,56.2571800041199,65.1910833358765,56.4407166798909,65.1671333312988,56.4286333401998,724,728,"B","A",3.04000000953674,152.639999389648,2.72101991668272,0.0865199435325397,4.75,"ALF3","1C","0601-0800","JN00711","2007_114","2007_6_PA_114","2007_GHLW",726,8,65.1791083335876,56.4346750100454,"1C","1C_8",20
"GHLW",2007,"PA",6,115,"2007-10-06","2007-10-06 07:30:00",65.0516499996185,55.587680015564,65.0373300004005,55.5958100128174,65.0860833326976,55.9794666926066,65.0622166673342,55.993016688029,822,828,"B","A",2.88000001907349,153.839999389648,2.72671335075254,0.0871656089269207,4.80000019073486,"ALF3","1C","0801-1000","JM00904","2007_115","2007_6_PA_115","2007_GHLW",825,10,65.0741500000159,55.9862416903178,"1C","1C_10",21
"GHLW",2007,"PA",6,116,"2007-10-06","2007-10-06 09:33:00",65.0105999994278,55.3877000045776,65.0015999999642,55.3633000183105,65.017666665713,55.6461666742961,65.0026666666071,55.6055000305176,838,840,"B","A",2.77999997138977,146.6,2.53431129541125,0.0784095640309877,4.80999994277954,"ALF3","1C","0801-1000","JM01011","2007_116","2007_6_PA_116","2007_GHLW",839,10,65.01016666616,55.6258333524068,"1C","1C_10",21
"GHLW",2007,"PA",6,117,"2007-10-06","2007-10-06 12:12:00",64.4623600006103,56.0355399990082,64.4515100097656,56.0547399997711,64.7706000010173,56.0592333316803,64.7525166829427,56.0912333329519,894,899,"B","A",2.77999997138977,150.279998779297,2.51702909251649,0.0791901647854703,4.82999992370605,"ALF3","1C","0801-1000","JK00812","2007_117","2007_6_PA_117","2007_GHLW",896.5,10,64.76155834198,56.0752333323161,"1C","1C_10",21
"GHLW",2007,"PA",6,118,"2007-10-06","2007-10-06 14:57:00",64.3657699966431,55.2656800079346,64.359700012207,55.2452000045776,64.6096166610718,55.4428000132243,64.599500020345,55.4086666742961,861,872,"B","A",2.86666671435038,140.333333333333,1.97715888164047,0.0594123062873749,4.8600001335144,"ALF3","1C","0801-1000","JH01102","2007_118","2007_6_PA_118","2007_GHLW",866.5,10,64.6045583407084,55.4257333437602,"1C","1C_10",21
"GHLW",2007,"PA",6,119,"2007-10-06","2007-10-06 17:09:00",64.3686000061035,55.1164999961853,64.3786999893188,55.1175,64.6143333435059,55.1941666603088,64.6311666488647,55.1958333333333,478,496,"B","A",2.96666661898295,131,1.87188323449008,0.0537679740274929,4.90000009536743,"ALF3","1C","0401-0600","JL01308","2007_119","2007_6_PA_119","2007_GHLW",487,6,64.6227499961853,55.1949999968211,"1C","1C_6",19
"GHLW",2007,"PA",6,120,"2007-10-06","2007-10-06 19:30:00",64.3515999984741,55.3888999938965,64.3633000183106,55.3888000106812,64.5859999974569,55.6481666564941,64.6055000305176,55.6480000178019,964,976,"B","A",2.92500001192093,152.5,2.16693615341459,0.0688587301470555,4.90000009536743,"ALF3","1C","0801-1000","JH00909","2007_120","2007_6_PA_120","2007_GHLW",970,10,64.5957500139872,55.648083337148,"1C","1C_10",21
"GHLW",2007,"PA",6,121,"2007-10-06","2007-10-06 22:57:00",64.2785600090027,56.28,64.2773600006104,56.2673200035095,64.4642666816711,56.4666666666667,64.4622666676839,56.4455333391825,728,730,"B","A",2.76666665077209,143.333333333333,1.03642864853016,0.0315855085401727,4.90000009536743,"ALF3","Baffin","6","GHLMAER01","2007_121","2007_6_PA_121","2007_GHLW",729,8,64.4632666746775,56.4561000029246,"1C","1C_8",20
"GHLW",2007,"PA",6,123,"2007-10-07","2007-10-07 04:55:00",64.1196000003815,55.1409000015259,64.1312399959564,55.1222999954224,64.1993333339691,55.2348333358765,64.218733326594,55.2038333257039,1133,1142,"B","A",2.875,155.900001525879,2.62562971272037,0.0847022899753244,4.90000009536743,"ALF3","1D","1001-1200","JE01204","2007_123","2007_6_PA_123","2007_GHLW",1137.5,12,64.2090333302816,55.2193333307902,"1D","1D_12",28
"GHLW",2007,"PA",6,124,"2007-10-07","2007-10-07 08:17:00",64.1115400028229,54.2632399940491,64.1191800022125,54.2618400001526,64.1859000047048,54.4387333234151,64.1986333370209,54.4364000002543,895,869,"B","A",2.96666669845581,151.799997965495,1.41942753237487,0.0449640571894858,4.80000019073486,"ALF3","1D","0801-1000","JE01509","2007_124","2007_6_PA_124","2007_GHLW",882,10,64.1922666708628,54.4375666618347,"1D","1D_10",27
"GHLW",2007,"PA",6,125,"2007-10-07","2007-10-07 10:08:00",64.1011999988556,54.1506999969482,64.1056000041962,54.1821999931335,64.1686666647593,54.2511666615804,64.1760000069936,54.3036666552226,845,873,"B","A",2.75,147.75,2.66913498048418,0.0830167707305091,4.80000019073486,"ALF3","1D","0601-0800","JE00712","2007_125","2007_6_PA_125","2007_GHLW",859,10,64.1723333358765,54.2774166584015,"1D","1D_10",27
"GHLW",2007,"PA",6,126,"2007-10-07","2007-10-07 12:12:00",64.1472999954224,54.1244999980927,64.1467000007629,54.1105000019073,64.2454999923706,54.2074999968211,64.2445000012716,54.1841666698456,429,450,"B","A",2.59999998410543,124,1.13215033999995,0.0313972209093825,4.80000019073486,"ALF3","1D","0401-0600","JE01603","2007_126","2007_6_PA_126","2007_GHLW",439.5,6,64.2449999968211,54.1958333333334,"1D","1D_6",25
"GHLW",2007,"PA",6,127,"2007-10-07","2007-10-07 16:07:00",64.1738999938965,55.1501000022888,64.1806999969482,55.1812999916077,64.2898333231608,55.2501666704814,64.3011666615804,55.3021666526794,1070,1092,"B","A",3.05999994277954,153.6,2.80493415832057,0.0895705234644824,4.80000019073486,"ALF3","1C","1001-1200","JG01009","2007_127","2007_6_PA_127","2007_GHLW",1081,12,64.2954999923706,55.2761666615804,"1C","1C_12",22
"GHLW",2007,"PA",6,128,"2007-10-07","2007-10-07 21:03:00",63.5307699966431,54.4900400161743,63.555,54.525299987793,63.8846166610718,54.8167333602905,63.925,54.8754999796549,1189,1193,"B","A",2.28000001907349,146,5.3278487429445,0.16438544511481,4.75,"ALF3","1D","1001-1200","JB01410","2007_128","2007_6_PA_128","2007_GHLW",1191,12,63.9048083305359,54.8461166699727,"1D","1D_12",28
"GHLW",2007,"PA",6,129,"2007-10-08","2007-10-08 09:13:00",63.2842000007629,51.5184999847412,63.2955999946594,51.5406000137329,63.4736666679382,51.8641666412354,63.4926666577657,51.9010000228882,422,429,"B","A",3.1199999332428,143.8,2.79237418107141,0.0852835752886107,4.90000009536743,"ALF3","1D","0401-0600","HV02503","2007_129","2007_6_PA_129","2007_GHLW",425.5,6,63.4831666628519,51.8825833320618,"1D","1D_6",25
"GHLW",2006,"PA",7,2,"2006-10-11","2006-10-11 06:56:00",64.5895800018311,55.5790200042725,65.0019300000369,55.5929299926758,64.9826333363851,55.9650333404541,65.0032166667283,55.9882166544596,840,850,"B","A",2.83999996185303,151.359997558594,2.53329089826921,0.0800902948654484,4.19999980926514,"ALF3","C","8-10","JM00910","2006_2","2006_7_PA_2","2006_GHLW",845,10,64.9929250015567,55.9766249974569,"1C","1C_10",21
"GHLW",2006,"PA",7,3,"2006-10-11","2006-10-11 09:48:00",64.5946599960327,55.2977700042725,65.0068599998951,55.3070000076294,64.9910999933879,55.4962833404541,65.0114333331585,55.5116666793823,823,825,"B","A",3.07499998807907,147.25,2.37277814976017,0.0736308651542826,4.53499984741211,"ALF3","C","8-10","JL01105","2006_3","2006_7_PA_3","2006_GHLW",824,10,65.0012666632732,55.5039750099182,"1C","1C_10",21
"GHLW",2006,"PA",7,4,"2006-10-11","2006-10-11 12:46:00",64.5731399917603,54.4896300125122,64.5829199981689,54.4735499954224,64.9552333196004,54.8160500208537,64.9715333302816,54.7892499923706,460,487,"B","A",2.89999997615814,134,2.20699723325118,0.0619151364281311,4.95300006866455,"ALF3","C","4-6","JL01306","2006_4","2006_7_PA_4","2006_GHLW",473.5,6,64.963383324941,54.8026500066122,"1C","1C_6",19
"GHLW",2006,"PA",7,7,"2006-10-11","2006-10-11 18:46:00",65.0973700046539,55.3757600021362,65.1098099994659,55.3921799850464,65.1622833410899,55.6262666702271,65.1830166657766,55.6536333084106,803,805,"B","b",2.84000000953674,143.280001831055,2.63364659054034,0.0802413129301751,4.20900011062622,"ALF3","C","8-10","JN00909","2006_7","2006_7_PA_7","2006_GHLW",804,10,65.1726500034333,55.6399499893189,"1C","1C_10",21
"GHLW",2006,"PA",7,8,"2006-10-11","2006-10-11 22:33:00",65.115609998703,56.2593199920654,65.1108800029755,56.2246199989319,65.1926833311717,56.4321999867757,65.1848000049591,56.3743666648865,725,734,"B","A",3.09999995231628,140.039996337891,2.83542310345127,0.0850844676784971,3.05699992179871,"ALF3","C","6-8","JN00606","2006_8","2006_7_PA_8","2006_GHLW",729.5,8,65.1887416680654,56.4032833258311,"1C","1C_8",20
"GHLW",2006,"PA",7,9,"2006-10-12","2006-10-12 03:47:00",65.4455099868774,55.4676300048828,65.4542300033569,55.4888399887085,65.7425166447957,55.7793833414714,65.7570500055949,55.8147333145142,556,562,"B","A",2.67500007152557,141.400001525879,2.2827072312932,0.0654769388261265,4.69000005722046,"ALF3","C","4-6","JT00903","2006_9","2006_7_PA_9","2006_GHLW",559,6,65.7497833251953,55.7970583279928,"1C","1C_6",19
"GHLW",2006,"PA",7,10,"2006-10-12","2006-10-12 08:58:00",65.4311199951172,57.1241199970245,65.4429000091553,57.1417399978638,65.7185333251953,57.2068666617076,65.7381666819254,57.236233329773,651,655,"B","A",2.71999998092651,143.399996948242,2.56074394551766,0.0780637659206195,2.35999989509583,"ALF3","C","6-8","JT00404","2006_10","2006_7_PA_10","2006_GHLW",653,8,65.7283500035604,57.2215499957403,"1C","1C_8",20
"GHLW",2006,"PA",7,11,"2006-10-12","2006-10-12 12:13:00",65.239640007019,57.0838899993896,65.2522599983215,57.0943200016022,65.3994000116984,57.1398166656494,65.4204333305359,57.1572000026703,634,637,"B","A",2.38000001907349,141.525005340576,2.47167919128347,0.0746905631001863,2.1800000667572,"ALF3","C","6-8","JR00411","2006_11","2006_7_PA_11","2006_GHLW",635.5,8,65.4099166711171,57.1485083341598,"1C","1C_8",20
"GHLW",2006,"PA",7,12,"2006-10-12","2006-10-12 18:11:00",65.0812899971008,57.3668500137329,65.095220003128,57.3762099838257,65.1354833285014,57.6114166895549,65.1587000052134,57.6270166397095,688,695,"B","b",2.84000000953674,137.659997558594,2.68071978620048,0.0795362045256771,2.61999988555908,"ALF3","C","6-8","JN00210","2006_12","2006_7_PA_12","2006_GHLW",691.5,8,65.1470916668574,57.6192166646322,"1C","1C_8",20
"GHLW",2006,"PA",7,13,"2006-10-12","2006-10-12 22:34:00",64.3688499832153,57.3322299957275,64.3552000045776,57.327200012207,64.6147499720255,57.5537166595459,64.5920000076294,57.5453333536784,789,795,"B","A",2.84000005722046,143.4,2.55946035728172,0.0780246370996618,4.02500009536743,"ALF3","C","8-10","JH00203","2006_13","2006_7_PA_13","2006_GHLW",792,8,64.6033749898274,57.5495250066121,"1C","1C_8",20
"GHLW",2006,"PA",7,14,"2006-10-13","2006-10-13 00:53:00",64.2445599937439,57.2751300048828,64.2304899978638,57.2754899978638,64.4075999895732,57.458550008138,64.3841499964396,57.4591499964396,845,847,"B","A",2.86000003814697,138.459997558594,2.60622923745105,0.077622158468834,3.92000007629395,"ALF3","C","8-10","JG00311","2006_14","2006_7_PA_14","2006_GHLW",846,10,64.3958749930064,57.4588500022888,"1C","1C_10",21
"GHLW",2006,"PA",7,15,"2006-10-13","2006-10-13 03:03:00",64.1385200023651,57.1725499916077,64.1252000045776,57.1553199958801,64.2308666706085,57.2875833193461,64.2086666742961,57.2588666598002,780,785,"B","A",3.2,135.6,2.83061512627092,0.0831555466874861,3.98000001907349,"ALF3","D","6-8","je00303","2006_15","2006_7_PA_15","2006_GHLW",782.5,8,64.2197666724523,57.2732249895732,"1D","1D_8",26
"GHLW",2006,"PA",7,16,"2006-10-13","2006-10-13 06:01:00",64.2228499984741,56.4895199966431,64.2345000076294,56.4719400024414,64.3714166641235,56.8158666610718,64.390833346049,56.7865666707357,775,779,"B","A",2.63999996185303,143.159997558594,2.57625661495901,0.0784488679371287,3.98000001907349,"ALF3","C","6-8","JF00503","2006_16","2006_7_PA_16","2006_GHLW",777,8,64.3811250050863,56.8012166659038,"1C","1C_8",20
"GHLW",2006,"PA",7,17,"2006-10-13","2006-10-13 09:06:00",64.3625899887085,56.5406299972534,64.374939994812,56.5301399993896,64.6043166478475,56.9010499954224,64.6248999913534,56.8835666656494,814,818,"B","A",2.6,143.559997558594,2.43421183035715,0.0742617652549656,4.01000022888184,"ALF3","C","8-10","JH00502","2006_17","2006_7_PA_17","2006_GHLW",816,10,64.6146083196004,56.8923083305359,"1C","1C_10",21
"GHLW",2006,"PA",7,18,"2006-10-13","2006-10-13 12:00:00",64.3664199829102,56.1609799957275,64.3787699890137,56.1536800003052,64.6106999715169,56.2682999928792,64.6312833150228,56.256133333842,835,842,"B","A",2.63999996185303,137.280001831055,2.35954421114259,0.0698796956800927,3.77999997138977,"ALF3","C","8-10","JH00703","2006_18","2006_7_PA_18","2006_GHLW",838.5,10,64.6209916432698,56.2622166633606,"1C","1C_10",21
"GHLW",2006,"PA",7,19,"2006-10-13","2006-10-13 15:07:00",64.3149600028992,55.332439994812,64.3087400054932,55.3042300033569,64.5249333381653,55.55406665802,64.5145666758219,55.5070500055949,971,978,"B","A",2.88000001907349,141.560000610352,2.52564676916232,0.0763339358596105,4.13000011444092,"ALF3","C","8-10","JH01012","2006_19","2006_7_PA_19","2006_GHLW",974.5,10,64.5197500069936,55.5305583318074,"1C","1C_10",21
"GHLW",2006,"PA",7,20,"2006-10-13","2006-10-13 17:18:00",64.2459300041199,55.4283300018311,64.2322400093079,55.4216999816894,64.4098833401998,55.7138833363851,64.3870666821798,55.7028333028158,1046,1055,"B","A",2.87999997138977,135.379998779297,2.58976420474148,0.0759991163128658,3.89000010490417,"ALF3","C","10-12","JG01007","2006_20","2006_7_PA_20","2006_GHLW",1050.5,12,64.3984750111898,55.7083583196004,"1C","1C_12",22
"GHLW",2006,"PA",7,21,"2006-10-13","2006-10-13 19:47:00",64.1755800056458,56.0721700000763,64.1613999938965,56.0799499988556,64.2926333427429,56.1202833334605,64.2689999898275,56.1332499980927,863,874,"B","A",2.96000003814697,142.360000610352,2.69981580776647,0.0819046363721012,4.07999992370605,"ALF3","C","8-10","JF00808","2006_21","2006_7_PA_21","2006_GHLW",868.5,10,64.2808166662852,56.1267666657766,"1C","1C_10",21
"GHLW",2006,"PA",7,22,"2006-10-13","2006-10-13 22:34:00",64.2162700080872,55.3612799835205,64.2266900062561,55.3727799987793,64.3604500134786,55.6021333058675,64.3778166770935,55.6212999979655,1056,1061,"B","A",2.74999994039536,137.875,2.13816989539136,0.0635041804355972,3.72000002861023,"ALF3","C","10-12","JF01006","2006_22","2006_7_PA_22","2006_GHLW",1058.5,12,64.3691333452861,55.6117166519165,"1C","1C_12",22
"GHLW",2006,"PA",7,23,"2006-10-14","2006-10-14 01:10:00",64.2141799926758,55.0306699991226,64.2131800079346,55.0167599999905,64.3569666544596,55.0511166652044,64.3553000132243,55.0279333333174,940,969,"B","A",2.5,125.900001525879,1.13003574235054,0.0337325410635947,4.19000005722046,"ALF3","C","8-10","JF01201","2006_23","2006_7_PA_23","2006_GHLW",954.5,10,64.3561333338419,55.0395249992609,"1C","1C_10",21
"GHLW",2006,"PA",7,26,"2006-10-14","2006-10-14 09:37:00",64.1188599967956,55.1388899993896,64.129610004425,55.1216199970245,64.1980999946594,55.2314833323161,64.2160166740418,55.2026999950409,1130,1142,"B","b",2.68000001907349,135.999996948242,2.42948669550254,0.0715095103426046,3.76500010490417,"ALF3","D","10-12","JE01112","2006_26","2006_7_PA_26","2006_GHLW",1136,12,64.2070583343506,55.2170916636785,"1D","1D_12",28
"GHLW",2006,"PA",7,27,"2006-10-14","2006-10-14 12:37:00",64.082720003128,55.5261800003052,64.0724499988556,55.5434000015259,64.1378666718801,55.8769666671753,64.1207499980926,55.9056666692098,934,949,"B","b",2.63999996185303,143.879998779297,2.35629165930381,0.0719916844066037,3.98699998855591,"ALF3","D","8-10","JE00909","2006_27","2006_7_PA_27","2006_GHLW",941.5,10,64.1293083349863,55.8913166681926,"1D","1D_10",27
"GHLW",2006,"PA",7,28,"2006-10-14","2006-10-14 15:02:00",63.5942300033569,55.3607899856567,63.582200012207,55.3725099945068,63.9903833389282,55.6013166427612,63.9703333536784,55.6208499908447,1050,1053,"B","b",2.58000001907349,135.859997558594,2.42286013157851,0.0712662978135097,3.82999992370605,"ALF3","D","10-12","JD01012","2006_28","2006_7_PA_28","2006_GHLW",1051.5,12,63.9803583463033,55.6110833168029,"1D","1D_12",28
"GHLW",2006,"PA",7,29,"2006-10-14","2006-10-14 17:35:00",63.541370010376,55.5085599899292,63.5311000061035,55.530180015564,63.9022833506266,55.8475999832153,63.8851666768392,55.8836333592733,1021,1025,"B","b",2.87999997138977,139.740002441406,2.59267896071545,0.0776898333709846,3.67300009727478,"ALF3","D","10-12","JA01001","2006_29","2006_7_PA_29","2006_GHLW",1023,12,63.8937250137329,55.8656166712443,"1D","1D_12",28
"GHLW",2006,"PA",7,30,"2006-10-14","2006-10-14 19:38:00",63.5781200027466,56.0296399998665,63.5695899963379,56.0304600000381,63.963533337911,56.0493999997775,63.9493166605631,56.0507666667302,872,877,"B","A",2.76666673024495,141.799997965495,1.58081572444775,0.047831689407353,4.02400016784668,"ALF3","D","8-10","JB00806","2006_30","2006_7_PA_30","2006_GHLW",874.5,10,63.9564249992371,56.0500833332539,"1D","1D_10",27
"GHLW",2006,"PA",7,31,"2006-10-14","2006-10-14 21:15:00",63.597620010376,56.2079999923706,64,56.2221800041199,63.9960333506266,56.346666653951,64,56.3703000068665,741,742,"B","A",2.76666673024495,131.366663614909,1.23276147871116,0.0354740259612741,3.77300000190735,"ALF3","D","6-8","JD00711","2006_31","2006_7_PA_31","2006_GHLW",741.5,8,63.9980166753133,56.3584833304087,"1D","1D_8",26
"GHLW",2006,"PA",7,32,"2006-10-14","2006-10-14 23:56:00",63.5009000015259,56.3383200073242,63.5063399887085,56.3663899993896,63.8348333358765,56.5638666788737,63.8438999811808,56.6106499989827,1063,1067,"B","A",2.69999990463257,139.320001220703,2.5035216363888,0.074868916519687,3.77500009536743,"ALF3","D","10-12","JA00704","2006_32","2006_7_PA_32","2006_GHLW",1065,12,63.8393666585286,56.5872583389282,"1D","1D_12",28
"GHLW",2006,"PA",7,33,"2006-10-15","2006-10-15 02:03:00",63.5290000152588,56.5881999969482,63.5288399887085,57.0174800002575,63.881666692098,56.9803333282471,63.8813999811808,57.0291333337625,1102,1115,"B","A",2.61999998092651,143.9,2.38746196877142,0.0729508104253857,3.70000004768372,"ALF3","D","10-12","JB00412","2006_33","2006_7_PA_33","2006_GHLW",1108.5,12,63.8815333366394,57.0047333310048,"1D","1D_12",28
"GHLW",2006,"PA",7,34,"2006-10-15","2006-10-15 05:25:00",63.514049987793,57.5139599990845,63.5075999832153,57.5435599899292,63.8567499796549,57.8565999984741,63.8459999720256,57.9059333165487,1164,1170,"B","A",2.94000005722046,148.119998168945,2.69499504784025,0.08396267781454,3.72550010681152,"ALF3","D","10-12","JA00102","2006_34","2006_7_PA_34","2006_GHLW",1167,12,63.8513749758403,57.8812666575114,"1D","1D_12",28
"GHLW",2006,"PA",7,35,"2006-10-15","2006-10-15 08:46:00",63.4139799880981,57.5195500183105,63.4190299987793,57.4906900024414,63.6899666468302,57.8659166971842,63.6983833312988,57.8178166707357,1361,1364,"B","A",2.75999999046326,144.120001220703,2.54652339060257,0.0778906132507105,3.58030009269714,"ALF3","D","12-14","HZ00107","2006_35","2006_7_PA_35","2006_GHLW",1362.5,14,63.6941749890645,57.8418666839599,"1D","1D_14",29
"GHLW",2006,"PA",7,36,"2006-10-15","2006-10-15 13:08:00",63.3639400100708,57.4885499954224,63.3732600021362,57.4675699996948,63.6065666834513,57.8142499923706,63.6221000035604,57.7792833328247,1484,1487,"B","b",2.71999998092651,144.519998168945,2.44161541650716,0.0748204715301349,3.53200006484985,"ALF3","D","14-15","HV00108","2006_36","2006_7_PA_36","2006_GHLW",1485.5,16,63.6143333435058,57.7967666625976,"1D","1D_16",30
"GHLW",2006,"PA",7,37,"2006-10-15","2006-10-15 15:30:00",63.399049987793,57.3066600036621,63.4027000045776,57.2783200073242,63.6650833129883,57.5111000061035,63.6711666742961,57.4638666788737,1454,1459,"B","A",2.61999998092651,149.349998474121,2.42418631297188,0.0759490294042551,NA,"ALF3","D","14-15","HZ00208","2006_37","2006_7_PA_37","2006_GHLW",1456.5,16,63.6681249936422,57.4874833424886,"1D","1D_16",30
"GHLW",2006,"PA",7,38,"2006-10-15","2006-10-15 17:45:00",63.4533000183106,57.2705800056458,63.4554499816895,57.2410199928284,63.7555000305176,57.4509666760763,63.7590833028158,57.4016999880473,1335,1335,"B","A",2.88000001907349,147.880001831055,2.45320275460132,0.0763460254356941,NA,"ALF3","D","12-14","JA00212","2006_38","2006_7_PA_38","2006_GHLW",1335,14,63.7572916666667,57.4263333320618,"1D","1D_14",29
"GHLW",2006,"PA",7,39,"2006-10-15","2006-10-15 20:03:00",63.4712799835205,57.0515799999237,63.4731800079346,57.0208500003815,63.7854666392008,57.0859666665395,63.7886333465576,57.0347500006358,1285,1296,"B","A",2.74000000953674,147.959997558594,2.53838361769435,0.079025770188812,NA,"ALF3","D","12-14","JA00408","2006_39","2006_7_PA_39","2006_GHLW",1290.5,14,63.7870499928792,57.0603583335877,"1D","1D_14",29
